ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,zfin_id_symbol,hgnc_symbol,description,entrezgene
ENSDARG00000001818,652.9151854112163,2.071784290419139,0.5382100223419112,3.8493974552985692,1.1840874120984577e-4,0.002580010115552102,c3b.2,,"complement component c3b, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-030131-3063]",566347
ENSDARG00000002037,302.26767629180875,2.5873967291955577,0.192914398436905,13.412149378999294,5.132932572943132e-41,2.3218307200450962e-37,pfkfb2b,,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-120222-1]",564852
ENSDARG00000002197,1013.3914263607907,1.760058179895251,0.46369737783612186,3.7957044055515103,1.472248338321078e-4,0.0030839076484922663,pygl,,"phosphorylase, glycogen, liver [Source:ZFIN;Acc:ZDB-GENE-041205-1]",NA
ENSDARG00000003193,140.75241824040387,3.985917495367145,1.2582474612243766,3.1678327341813386,0.0015357985368795863,0.01833957524213601,rassf7b,,Ras association (RalGDS/AF-6) domain family (N-terminal) member 7b [Source:ZFIN;Acc:ZDB-GENE-030429-1],368288
ENSDARG00000003732,19.12678918553918,2.0435789312053245,0.6942887767013737,2.943413461059454,0.0032461456373164294,0.030881593473568947,mitfa,,microphthalmia-associated transcription factor a [Source:ZFIN;Acc:ZDB-GENE-990910-11],30080
ENSDARG00000004141,263.05235260502707,2.0822832598406453,0.4400148509604194,4.732302228653534,2.219875546755072e-6,1.0938327939206854e-4,zgc:92630,,zgc:92630 [Source:ZFIN;Acc:ZDB-GENE-040718-449],436969
ENSDARG00000004754,2612.724292121359,1.8892810985099613,0.23417682175930532,8.067754461420725,7.1602862790804005e-16,3.5958918362428227e-13,hspa4a,,heat shock protein 4a [Source:ZFIN;Acc:ZDB-GENE-040426-2832],335865
ENSDARG00000004871,30.463446868504526,-2.8505677943896437,0.7449307008360813,-3.826621444370969,1.2991406924139852e-4,0.00277981693853615,mst1rb,,macrophage stimulating 1 receptor b [Source:ZFIN;Acc:ZDB-GENE-071218-3],100134855
ENSDARG00000005112,1257.6278172906234,-1.976422619127516,0.5205723935465536,-3.7966335588073576,1.4667435492918287e-4,0.0030773041608843496,cdh17,,"cadherin 17, LI cadherin (liver-intestine) [Source:ZFIN;Acc:ZDB-GENE-030910-3]",378452
ENSDARG00000005210,248.9993903804346,1.872521865085831,0.522666040108319,3.5826354141886925,3.401451898601557e-4,0.00593725897534454,coro2a,,"coronin, actin binding protein, 2A [Source:ZFIN;Acc:ZDB-GENE-030131-2258]",323538
ENSDARG00000005616,142.83850238916628,7.272742543779563,2.3523322185028768,3.091715739202961,0.0019900331605652495,0.021987581823402175,bfb,,complement component bfb [Source:ZFIN;Acc:ZDB-GENE-990415-34],30489
ENSDARG00000006878,527.5692341473089,-2.1926947949338698,0.29873385548994535,-7.339960820100855,2.1365639020604e-13,7.434256272753856e-11,phf21aa,,PHD finger protein 21Aa [Source:ZFIN;Acc:ZDB-GENE-050208-99],497383
ENSDARG00000007024,659.4642448500135,3.646741604836381,1.201171420945871,3.0359876544221542,0.0023974918069038873,0.024925637042606367,uox,,urate oxidase [Source:ZFIN;Acc:ZDB-GENE-030826-24],NA
ENSDARG00000007418,115.8389987277048,3.7570455642314213,1.2532586595994966,2.9978213479347184,0.0027191702046498742,0.027308824386574695,chmp4c,,charged multivesicular body protein 4C [Source:ZFIN;Acc:ZDB-GENE-050417-389],550542
ENSDARG00000008275,1499.0019589774192,-2.049594075956216,0.3009018391702079,-6.811503982854834,9.658362308135462e-12,2.4271464480344418e-9,klhl24b,,kelch-like family member 24b [Source:ZFIN;Acc:ZDB-GENE-040426-1185],393412
ENSDARG00000010097,16.686560076784982,5.055824059560712,1.5854284893587682,3.1889322624734446,0.0014279933483137674,0.01729943963800357,f9a,,coagulation factor IXa [Source:ZFIN;Acc:ZDB-GENE-030714-2],359826
ENSDARG00000010478,5852.194703223454,2.943161069055016,0.5841591802530609,5.038286084590886,4.697190004729562e-7,3.0353241810562434e-5,hsp90aa1.1,,"heat shock protein 90, alpha (cytosolic), class A member 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-990415-94]",30591
ENSDARG00000011975,21.026998192631567,2.3587694827380403,0.8383699742148825,2.8135185601643036,0.0049002557242520854,0.041602508902180715,fmn1,,formin 1 [Source:ZFIN;Acc:ZDB-GENE-041001-198],561077
ENSDARG00000012788,200.80369607524563,1.9211197304518055,0.6482049623719455,2.9637535069493204,0.0030391161963058758,0.02941193453652118,foxa3,,forkhead box A3 [Source:ZFIN;Acc:ZDB-GENE-980526-423],30559
ENSDARG00000013393,75.25399708273005,2.6979855672392614,0.8001049184368975,3.372039722628009,7.461368618558202e-4,0.01076235803864355,guca1b,,guanylate cyclase activator 1B [Source:ZFIN;Acc:ZDB-GENE-011128-6],140431
ENSDARG00000013453,19.338104078734514,1.7133881021577948,0.5944714707126666,2.8822040864362157,0.00394903864317657,0.03561220374510546,tdrd9,,tudor domain containing 9 [Source:ZFIN;Acc:ZDB-GENE-090313-193],553222
ENSDARG00000014626,321.6927494227319,5.806207319733094,1.718417136006072,3.378811347998905,7.279994609543031e-4,0.01055459218487402,dlx3b,,distal-less homeobox 3b [Source:ZFIN;Acc:ZDB-GENE-980526-280],30585
ENSDARG00000015876,134.7505157502789,2.5857588983075557,0.8100520316674471,3.1920898870964063,0.0014124736927105988,0.017156776320105056,npas1,,neuronal PAS domain protein 1 [Source:ZFIN;Acc:ZDB-GENE-060503-934],NA
ENSDARG00000016412,762.4734093698345,2.6463110041188633,0.9119693931362806,2.9017541860896756,0.003710795941486173,0.03411669585715153,agt,,angiotensinogen [Source:ZFIN;Acc:ZDB-GENE-030131-1205],322485
ENSDARG00000017780,1489.4919190100788,-1.7306313375064293,0.30447654508821576,-5.68395617141877,1.3161402010489228e-8,1.4883571463561742e-6,rorcb,,RAR-related orphan receptor C b [Source:ZFIN;Acc:ZDB-GENE-040724-215],562258
ENSDARG00000017799,100.89381536885749,4.944480696205556,0.8784463370302045,5.628665619941614,1.816090718077065e-8,1.9546461986418803e-6,tgm1,,"transglutaminase 1, K polypeptide [Source:ZFIN;Acc:ZDB-GENE-030131-9032]",100334173
ENSDARG00000018065,69.19462388472611,2.267790988138147,0.7703293043475078,2.9439240794026844,0.003240794879251617,0.030853050181050237,ntm,,neurotrimin [Source:ZFIN;Acc:ZDB-GENE-060421-6020],678534
ENSDARG00000018351,588.3981959771995,2.5138551058027407,0.849912551236446,2.9577808942174157,0.0030986228859112954,0.029885524013072824,hpda,,4-hydroxyphenylpyruvate dioxygenase a [Source:ZFIN;Acc:ZDB-GENE-040426-986],394142
ENSDARG00000018478,2434.991399386948,4.598954388344192,1.660288135580062,2.7699736508310564,0.005606082761850298,0.04555974625395911,agxtb,,alanine-glyoxylate aminotransferase b [Source:ZFIN;Acc:ZDB-GENE-010302-3],79378
ENSDARG00000019294,78.7850273438316,6.687971842088241,2.3303305497263667,2.869967028013927,0.0041051460311149306,0.036698058413330584,cbln8,,cerebellin 8 [Source:ZFIN;Acc:ZDB-GENE-080204-13],561171
ENSDARG00000019532,894.2837519120146,3.449503672716651,1.2519671198700282,2.755266985825281,0.005864425972250322,0.04683981592166003,fads2,,fatty acid desaturase 2 [Source:ZFIN;Acc:ZDB-GENE-011212-1],140615
ENSDARG00000019772,75.47291875406383,2.5094641815876138,0.7921244647596495,3.1680175190006894,0.0015348227139505232,0.01833760450154199,si:ch1073-280e3.1,C2,si:ch1073-280e3.1 [Source:ZFIN;Acc:ZDB-GENE-110411-261],563828
ENSDARG00000019808,744.0042717653386,2.2393905796235254,0.7936572642764362,2.821609125779425,0.004778337748346741,0.040936236687256905,evpla,,envoplakin a [Source:ZFIN;Acc:ZDB-GENE-030829-19],373136
ENSDARG00000020143,1187.7080201732444,2.9569639589589762,0.9174916496470191,3.2228783336574134,0.0012690944629492145,0.015919639194965272,pah,,phenylalanine hydroxylase [Source:ZFIN;Acc:ZDB-GENE-031006-2],378962
ENSDARG00000020735,34.70219741609244,2.0309925132710367,0.4649812886934684,4.367901596595076,1.2544598708105583e-5,4.4316518808512303e-4,efcab6,,EF-hand calcium binding domain 6 [Source:ZFIN;Acc:ZDB-GENE-070828-2],NA
ENSDARG00000020741,2451.833874688577,6.9730848680981286,1.9663547082105632,3.5461988821151333,3.908311215201503e-4,0.006586756688093323,fga,,fibrinogen alpha chain [Source:ZFIN;Acc:ZDB-GENE-031010-21],378986
ENSDARG00000020957,31.477943397622624,2.7872241795995873,0.9837920231982117,2.833143707080074,0.00460926592907186,0.039956982567197485,pth1ra,,parathyroid hormone 1 receptor a [Source:ZFIN;Acc:ZDB-GENE-991123-8],30629
ENSDARG00000021004,602.2247239733877,3.950215610937993,1.2501861422975988,3.1597019654035403,0.0015793059918050966,0.018725337444390727,c5,,complement component 5 [Source:ZFIN;Acc:ZDB-GENE-120510-2],565774
ENSDARG00000021208,191.98980941776327,1.6525694938451612,0.5603744033720601,2.949045288115951,0.0031875726148279924,0.030483437560069642,serpind1,,"serpin peptidase inhibitor, clade D (heparin cofactor), member 1 [Source:ZFIN;Acc:ZDB-GENE-030711-2]",359841
ENSDARG00000021787,2384.4196028192328,2.600767308741075,0.8721176553404182,2.9821289510827578,0.0028625140149347687,0.02825180068118619,abcb5,,"ATP-binding cassette, sub-family B (MDR/TAP), member 5 [Source:ZFIN;Acc:ZDB-GENE-030131-6414]",798527
ENSDARG00000021924,464.06124222645434,1.9751758328944657,0.4914385486403886,4.019171549238409,5.840313668538241e-5,0.0014904806441813476,hsp70.3,,"heat shock cognate 70-kd protein, tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-110713-1]",30671
ENSDARG00000022615,136.09011429430615,1.8999473087203897,0.6158397766893255,3.085132498154405,0.0020346149185251263,0.022316627358042088,si:ch211-241e1.3,,si:ch211-241e1.3 [Source:ZFIN;Acc:ZDB-GENE-030131-230],567640
ENSDARG00000022832,639.3038742281697,-1.8972632864602135,0.28909323435816,-6.562807637724508,5.280394925999302e-11,1.1342678406099543e-8,bnip4,,BCL2/adenovirus E1B interacting protein 4 [Source:ZFIN;Acc:ZDB-GENE-051113-212],568155
ENSDARG00000023151,16202.502714975224,2.5006201862816044,0.8740915830024,2.86082172041089,0.004225445897370728,0.03745660319967896,ucp1,,uncoupling protein 1 [Source:ZFIN;Acc:ZDB-GENE-010503-1],83908
ENSDARG00000026925,24.770131133604643,2.662545652112604,0.8913334696032584,2.9871487416463003,0.0028159268105208994,0.027970055631774782,nos2a,,"nitric oxide synthase 2a, inducible [Source:ZFIN;Acc:ZDB-GENE-040305-1]",404036
ENSDARG00000028066,1109.357330586228,-1.8289216602258338,0.45682138351308316,-4.003581544631118,6.239068197459674e-5,0.0015644013904872,diras1a,,"DIRAS family, GTP-binding RAS-like 1a [Source:ZFIN;Acc:ZDB-GENE-030131-5788]",327577
ENSDARG00000028485,202.20519648517978,-4.121232209555275,1.2929685381474327,-3.1874187870496704,0.0014354876415120256,0.01735244467561597,cabp5b,,calcium binding protein 5b [Source:ZFIN;Acc:ZDB-GENE-050522-146],553766
ENSDARG00000029305,170.74396966239354,4.728211477620937,1.2514127570541758,3.7782989273268575,1.5790327123140914e-4,0.0032495889767432035,baiap2l1a,,BAI1-associated protein 2-like 1a [Source:ZFIN;Acc:ZDB-GENE-031201-1],387261
ENSDARG00000029493,128.82177008750892,5.4215455133166595,1.7598204358182543,3.0807378997140877,0.0020648832563209692,0.022539316895854904,f9b,,coagulation factor IXb [Source:ZFIN;Acc:ZDB-GENE-060421-7346],678552
ENSDARG00000030254,47.34483234233677,4.302872292284011,1.5693653344766327,2.7417913456836835,0.00611051438000966,0.04827156958878047,cbln9,,cerebellin 9 [Source:ZFIN;Acc:ZDB-GENE-040724-34],560421
ENSDARG00000030311,32.610763230201115,2.077066550900733,0.7343775659606862,2.828336059236218,0.004679065962456956,0.04035335173617142,tmc2b,,transmembrane channel-like 2b [Source:ZFIN;Acc:ZDB-GENE-060526-262],567304
ENSDARG00000031616,163.6889868012962,2.391212634961175,0.7019648848686866,3.406456201022774,6.581210908240946e-4,0.009754079102993805,g6pca.1,,"glucose-6-phosphatase a, catalytic subunit, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-031001-4]",445118
ENSDARG00000031929,258.06701931129487,2.5339562212737685,0.3104578727917582,8.161996983640474,3.295304323669711e-16,1.7745213782961394e-13,stard14,,START domain containing 14 [Source:ZFIN;Acc:ZDB-GENE-040426-963],100001416
ENSDARG00000032737,1060.4868608819602,1.626499909025799,0.5772713557649343,2.8175655916108058,0.0048389229901147504,0.04131442856452446,gria3a,,"glutamate receptor, ionotropic, AMPA 3a [Source:ZFIN;Acc:ZDB-GENE-020125-5]",170452
ENSDARG00000033296,232.20880240620986,-2.648023110007747,0.4260810002262473,-6.2148349928808315,5.137861183844977e-10,8.286666624957103e-8,gpr37b,,G protein-coupled receptor 37b [Source:ZFIN;Acc:ZDB-GENE-041210-264],568430
ENSDARG00000035765,99.05380858843996,1.5864689438542523,0.29224245094992224,5.428605388086157,5.6796104649064004e-8,5.22177845060114e-6,,,,NA
ENSDARG00000036152,71.28687506518946,4.205343792431898,1.2963605326121852,3.2439616037662526,0.001178796353355536,0.015087563244097811,gas2b,,growth arrest-specific 2b [Source:ZFIN;Acc:ZDB-GENE-030616-552],567205
ENSDARG00000036171,261.14390435443994,1.6242600280208364,0.5522447348533538,2.941196041374938,0.0032694754273506934,0.031039315100455555,rnasel3,,ribonuclease like 3 [Source:ZFIN;Acc:ZDB-GENE-050809-5],798787
ENSDARG00000036371,9341.944874203946,2.0923845841018496,0.2617336077474404,7.994329051242414,1.3028138542495105e-15,6.138696029491913e-13,acta1a,,"actin, alpha 1a, skeletal muscle [Source:ZFIN;Acc:ZDB-GENE-050417-267]",550445
ENSDARG00000036833,180.82561339628992,1.7993027898399798,0.5275460439580634,3.4107028390170493,6.479566814379147e-4,0.009654042334704424,upp2,,uridine phosphorylase 2 [Source:ZFIN;Acc:ZDB-GENE-040426-830],393113
ENSDARG00000037062,266.10399196611087,1.6064638488451028,0.4067253391138982,3.9497510834829823,7.823250759646912e-5,0.0018621282242123548,dhh,,desert hedgehog [Source:ZFIN;Acc:ZDB-GENE-990714-5],558147
ENSDARG00000037357,230.06280440583345,-1.6408196841680889,0.29167946280393275,-5.625420687472431,1.8505641885616832e-8,1.9742552005990374e-6,,WIPI1 (1 of many),"WD repeat domain, phosphoinositide interacting 1 [Source:HGNC Symbol;Acc:HGNC:25471]",100332293
ENSDARG00000037815,14.038185989323003,3.3901410850626936,1.1553463398935753,2.9343072012284876,0.0033429316377683867,0.031555544595746075,b4galt5,,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 5 [Source:ZFIN;Acc:ZDB-GENE-060628-3]",724080
ENSDARG00000038009,51.18574651374708,-3.7985610318412273,1.3131923756328958,-2.892615813437466,0.00382048301378215,0.034827837292507415,,,,NA
ENSDARG00000038405,37.43193611784315,2.3842761916870083,0.8728924976869202,2.73146601443489,0.006305324376433539,0.0492440110180133,zgc:153921,,zgc:153921 [Source:ZFIN;Acc:ZDB-GENE-060929-816],100007703
ENSDARG00000038439,3990.6989095422055,6.931113021036282,1.5005040004048593,4.619189964949217,3.852410386732228e-6,1.724724378080954e-4,fabp10a,,"fatty acid binding protein 10a, liver basic [Source:ZFIN;Acc:ZDB-GENE-020318-1]",171481
ENSDARG00000038666,242.25873016395468,-1.8415355494233727,0.35332549240450706,-5.2120087256966965,1.868067603813219e-7,1.4273677363325532e-5,igfbp1b,,insulin-like growth factor binding protein 1b [Source:ZFIN;Acc:ZDB-GENE-081210-3],793907
ENSDARG00000038681,36.57001160383772,-1.7463718240234476,0.5371300403447838,-3.2513017199753924,0.0011487787398089787,0.014838337383357892,wu:fj11g02,MFAP4 (1 of many),wu:fj11g02 [Source:ZFIN;Acc:ZDB-GENE-030131-7370],335430
